Var1,Var2,Var3
"Specimen_2/Bone_0/Hole_1/bone_029.lvm",801,1060
"Specimen_2/Bone_0/Hole_1/bone_030.lvm",801,1064
"Specimen_2/Bone_0/Hole_1/bone_031.lvm",801,1072
"Specimen_2/Bone_0/Hole_1/bone_032.lvm",801,1079
"Specimen_2/Bone_0/Hole_1/bone_033.lvm",801,1087
"Specimen_2/Bone_0/Hole_1/bone_034.lvm",801,1098
"Specimen_2/Bone_0/Hole_1/bone_035.lvm",801,1106
"Specimen_2/Bone_0/Hole_1/bone_036.lvm",801,1109
"Specimen_2/Bone_0/Hole_1/bone_040.lvm",801,1099
"Specimen_2/Bone_0/Hole_2/bone_001.lvm",793,797
"Specimen_2/Bone_0/Hole_2/bone_002.lvm",793,802
"Specimen_2/Bone_0/Hole_2/bone_003.lvm",793,810
"Specimen_2/Bone_0/Hole_2/bone_004.lvm",793,813
"Specimen_2/Bone_0/Hole_2/bone_005.lvm",793,824
"Specimen_2/Bone_0/Hole_2/bone_006.lvm",793,831
"Specimen_2/Bone_0/Hole_2/bone_007.lvm",793,842
"Specimen_2/Bone_0/Hole_2/bone_008.lvm",793,843
"Specimen_2/Bone_0/Hole_2/bone_009.lvm",793,852
"Specimen_2/Bone_0/Hole_2/bone_010.lvm",793,864
"Specimen_2/Bone_0/Hole_2/bone_011.lvm",793,870
"Specimen_2/Bone_0/Hole_2/bone_012.lvm",793,882
"Specimen_2/Bone_0/Hole_2/bone_013.lvm",793,891
"Specimen_2/Bone_0/Hole_2/bone_014.lvm",793,898
"Specimen_2/Bone_0/Hole_2/bone_015.lvm",793,905
"Specimen_2/Bone_0/Hole_2/bone_016.lvm",793,917
"Specimen_2/Bone_0/Hole_2/bone_017.lvm",793,921
"Specimen_2/Bone_0/Hole_2/bone_018.lvm",793,932
"Specimen_2/Bone_0/Hole_2/bone_019.lvm",793,940
"Specimen_2/Bone_0/Hole_2/bone_020.lvm",793,949
"Specimen_2/Bone_0/Hole_2/bone_021.lvm",793,964
"Specimen_2/Bone_0/Hole_2/bone_022.lvm",793,972
"Specimen_2/Bone_0/Hole_2/bone_023.lvm",793,984
"Specimen_2/Bone_0/Hole_2/bone_024.lvm",793,991
"Specimen_2/Bone_0/Hole_2/bone_025.lvm",793,1002
"Specimen_2/Bone_0/Hole_2/bone_026.lvm",793,1013
"Specimen_2/Bone_0/Hole_2/bone_027.lvm",793,1019
"Specimen_2/Bone_0/Hole_2/bone_028.lvm",793,1032
"Specimen_2/Bone_0/Hole_2/bone_029.lvm",793,1042
"Specimen_2/Bone_0/Hole_2/bone_030.lvm",793,1045
"Specimen_2/Bone_0/Hole_2/bone_031.lvm",793,1057
"Specimen_2/Bone_0/Hole_2/bone_032.lvm",793,1062
"Specimen_2/Bone_0/Hole_2/bone_033.lvm",793,1072
"Specimen_2/Bone_0/Hole_2/bone_034.lvm",793,1080
"Specimen_2/Bone_0/Hole_2/bone_035.lvm",793,1088
"Specimen_2/Bone_0/Hole_2/bone_036.lvm",793,1096
"Specimen_2/Bone_0/Hole_2/bone_037.lvm",793,1104
"Specimen_2/Bone_0/Hole_2/bone_040.lvm",793,1097
"Specimen_2/Bone_0/Hole_3/bone_001.lvm",769,778
"Specimen_2/Bone_0/Hole_3/bone_002.lvm",769,781
"Specimen_2/Bone_0/Hole_3/bone_003.lvm",769,786
"Specimen_2/Bone_0/Hole_3/bone_004.lvm",769,792
"Specimen_2/Bone_0/Hole_3/bone_005.lvm",769,799
"Specimen_2/Bone_0/Hole_3/bone_006.lvm",769,807
"Specimen_2/Bone_0/Hole_3/bone_007.lvm",769,813
"Specimen_2/Bone_0/Hole_3/bone_008.lvm",769,823
"Specimen_2/Bone_0/Hole_3/bone_009.lvm",769,827
"Specimen_2/Bone_0/Hole_3/bone_010.lvm",769,836
"Specimen_2/Bone_0/Hole_3/bone_011.lvm",769,845
"Specimen_2/Bone_0/Hole_3/bone_012.lvm",769,848
"Specimen_2/Bone_0/Hole_3/bone_013.lvm",769,859
"Specimen_2/Bone_0/Hole_3/bone_014.lvm",769,864
"Specimen_2/Bone_0/Hole_3/bone_015.lvm",769,877
"Specimen_2/Bone_0/Hole_3/bone_016.lvm",769,879
"Specimen_2/Bone_0/Hole_3/bone_017.lvm",769,892
"Specimen_2/Bone_0/Hole_3/bone_018.lvm",769,901
"Specimen_2/Bone_0/Hole_3/bone_019.lvm",769,908
"Specimen_2/Bone_0/Hole_3/bone_020.lvm",769,916
"Specimen_2/Bone_0/Hole_3/bone_021.lvm",769,927
"Specimen_2/Bone_0/Hole_3/bone_022.lvm",769,937
"Specimen_2/Bone_0/Hole_3/bone_023.lvm",769,948
"Specimen_2/Bone_0/Hole_3/bone_024.lvm",769,960
"Specimen_2/Bone_0/Hole_3/bone_025.lvm",769,968
"Specimen_2/Bone_0/Hole_3/bone_026.lvm",769,981
"Specimen_2/Bone_0/Hole_3/bone_027.lvm",769,991
"Specimen_2/Bone_0/Hole_3/bone_028.lvm",769,1001
"Specimen_2/Bone_0/Hole_3/bone_029.lvm",769,1017
"Specimen_2/Bone_0/Hole_3/bone_030.lvm",769,1023
"Specimen_2/Bone_0/Hole_3/bone_031.lvm",769,1031
"Specimen_2/Bone_0/Hole_3/bone_032.lvm",769,1042
"Specimen_2/Bone_0/Hole_3/bone_033.lvm",769,1049
"Specimen_2/Bone_0/Hole_4/bone_001.lvm",767,771
"Specimen_2/Bone_0/Hole_4/bone_002.lvm",767,776
"Specimen_2/Bone_0/Hole_4/bone_003.lvm",767,781
"Specimen_2/Bone_0/Hole_4/bone_004.lvm",767,787
"Specimen_2/Bone_0/Hole_4/bone_005.lvm",767,794
"Specimen_2/Bone_0/Hole_4/bone_006.lvm",767,803
"Specimen_2/Bone_0/Hole_4/bone_007.lvm",767,812
"Specimen_2/Bone_0/Hole_4/bone_008.lvm",767,820
"Specimen_2/Bone_0/Hole_4/bone_009.lvm",767,824
"Specimen_2/Bone_0/Hole_4/bone_010.lvm",767,832
"Specimen_2/Bone_0/Hole_4/bone_011.lvm",767,838
"Specimen_2/Bone_0/Hole_4/bone_012.lvm",767,845
"Specimen_2/Bone_0/Hole_4/bone_013.lvm",767,856
"Specimen_2/Bone_0/Hole_4/bone_014.lvm",767,864
"Specimen_2/Bone_0/Hole_4/bone_015.lvm",767,874
"Specimen_2/Bone_0/Hole_4/bone_016.lvm",767,878
"Specimen_2/Bone_0/Hole_4/bone_017.lvm",767,886
"Specimen_2/Bone_0/Hole_4/bone_018.lvm",767,899
"Specimen_2/Bone_0/Hole_4/bone_019.lvm",767,906
"Specimen_2/Bone_0/Hole_4/bone_020.lvm",767,921
"Specimen_2/Bone_0/Hole_4/bone_021.lvm",767,933
"Specimen_2/Bone_0/Hole_4/bone_022.lvm",767,939
"Specimen_2/Bone_0/Hole_4/bone_023.lvm",767,950
"Specimen_2/Bone_0/Hole_4/bone_024.lvm",767,954
"Specimen_2/Bone_0/Hole_4/bone_025.lvm",767,969
"Specimen_2/Bone_0/Hole_4/bone_026.lvm",767,979
"Specimen_2/Bone_0/Hole_4/bone_027.lvm",767,985
"Specimen_2/Bone_0/Hole_4/bone_028.lvm",767,998
"Specimen_2/Bone_0/Hole_4/bone_029.lvm",767,1006
"Specimen_2/Bone_0/Hole_4/bone_030.lvm",767,1021
"Specimen_2/Bone_0/Hole_4/bone_031.lvm",767,1029
"Specimen_2/Bone_0/Hole_4/bone_032.lvm",767,1037
"Specimen_2/Bone_0/Hole_4/bone_033.lvm",767,1045
"Specimen_2/Bone_0/Hole_4/bone_034.lvm",767,1052
"Specimen_2/Bone_0/Hole_4/bone_035.lvm",767,1058
"Specimen_2/Bone_0/Hole_4/bone_036.lvm",767,1064
"Specimen_2/Bone_0/Hole_4/bone_037.lvm",767,1076
"Specimen_2/Bone_0/Hole_6/bone_001.lvm",742,748
"Specimen_2/Bone_0/Hole_6/bone_002.lvm",742,751
"Specimen_2/Bone_0/Hole_6/bone_003.lvm",742,757
"Specimen_2/Bone_0/Hole_6/bone_004.lvm",742,762
"Specimen_2/Bone_0/Hole_6/bone_005.lvm",742,767
"Specimen_2/Bone_0/Hole_6/bone_006.lvm",742,771
"Specimen_2/Bone_0/Hole_6/bone_007.lvm",742,781
"Specimen_2/Bone_0/Hole_6/bone_008.lvm",742,793
"Specimen_2/Bone_0/Hole_6/bone_009.lvm",742,795
"Specimen_2/Bone_0/Hole_6/bone_010.lvm",742,802
"Specimen_2/Bone_0/Hole_6/bone_011.lvm",742,810
"Specimen_2/Bone_0/Hole_6/bone_012.lvm",742,818
"Specimen_2/Bone_0/Hole_6/bone_013.lvm",742,825
"Specimen_2/Bone_0/Hole_6/bone_014.lvm",742,832
"Specimen_2/Bone_0/Hole_6/bone_015.lvm",742,838
"Specimen_2/Bone_0/Hole_6/bone_016.lvm",742,851
"Specimen_2/Bone_0/Hole_6/bone_017.lvm",742,859
"Specimen_2/Bone_0/Hole_6/bone_018.lvm",742,869
"Specimen_2/Bone_0/Hole_6/bone_019.lvm",742,878
"Specimen_2/Bone_0/Hole_6/bone_020.lvm",742,888
"Specimen_2/Bone_0/Hole_6/bone_021.lvm",742,899
"Specimen_2/Bone_0/Hole_6/bone_022.lvm",742,909
"Specimen_2/Bone_0/Hole_6/bone_023.lvm",742,917
"Specimen_2/Bone_0/Hole_6/bone_024.lvm",742,926
"Specimen_2/Bone_0/Hole_6/bone_025.lvm",742,939
"Specimen_2/Bone_0/Hole_6/bone_026.lvm",742,944
"Specimen_2/Bone_0/Hole_6/bone_027.lvm",742,956
"Specimen_2/Bone_0/Hole_6/bone_028.lvm",742,961
"Specimen_2/Bone_0/Hole_6/bone_029.lvm",742,974
"Specimen_2/Bone_0/Hole_6/bone_030.lvm",742,983
"Specimen_2/Bone_0/Hole_6/bone_031.lvm",742,991
"Specimen_2/Bone_0/Hole_6/bone_032.lvm",742,1001
"Specimen_2/Bone_0/Hole_6/bone_033.lvm",742,1010
"Specimen_2/Bone_0/Hole_6/bone_034.lvm",742,1017
"Specimen_2/Bone_0/Hole_6/bone_035.lvm",742,1025
"Specimen_2/Bone_0/Hole_6/bone_036.lvm",742,1031
"Specimen_2/Bone_0/Hole_6/bone_037.lvm",742,1041
"Specimen_2/Bone_0/Hole_6/bone_038.lvm",742,1045
"Specimen_2/Bone_0/Hole_6/bone_039.lvm",742,1053
"Specimen_2/Bone_0/Hole_7/bone_001.lvm",734,736
"Specimen_2/Bone_0/Hole_7/bone_002.lvm",734,740
"Specimen_2/Bone_0/Hole_7/bone_003.lvm",734,743
"Specimen_2/Bone_0/Hole_7/bone_004.lvm",734,751
"Specimen_2/Bone_0/Hole_7/bone_005.lvm",734,756
"Specimen_2/Bone_0/Hole_7/bone_006.lvm",734,766
"Specimen_2/Bone_0/Hole_7/bone_007.lvm",734,770
"Specimen_2/Bone_0/Hole_7/bone_008.lvm",734,773
"Specimen_2/Bone_0/Hole_7/bone_009.lvm",734,778
"Specimen_2/Bone_0/Hole_7/bone_010.lvm",734,786
"Specimen_2/Bone_0/Hole_7/bone_011.lvm",734,790
"Specimen_2/Bone_0/Hole_7/bone_012.lvm",734,801
"Specimen_2/Bone_0/Hole_7/bone_013.lvm",734,805
"Specimen_2/Bone_0/Hole_7/bone_014.lvm",734,811
"Specimen_2/Bone_0/Hole_7/bone_015.lvm",734,823
"Specimen_2/Bone_0/Hole_7/bone_016.lvm",734,829
"Specimen_2/Bone_0/Hole_7/bone_017.lvm",734,835
"Specimen_2/Bone_0/Hole_7/bone_018.lvm",734,844
"Specimen_2/Bone_0/Hole_7/bone_019.lvm",734,851
"Specimen_2/Bone_0/Hole_7/bone_020.lvm",734,864
"Specimen_2/Bone_0/Hole_7/bone_021.lvm",734,872
"Specimen_2/Bone_0/Hole_7/bone_022.lvm",734,888
"Specimen_2/Bone_0/Hole_7/bone_023.lvm",734,896
"Specimen_2/Bone_0/Hole_7/bone_024.lvm",734,904
"Specimen_2/Bone_0/Hole_7/bone_025.lvm",734,917
"Specimen_2/Bone_0/Hole_7/bone_026.lvm",734,922
"Specimen_2/Bone_0/Hole_7/bone_027.lvm",734,930
"Specimen_2/Bone_0/Hole_7/bone_028.lvm",734,940
"Specimen_2/Bone_0/Hole_7/bone_029.lvm",734,952
"Specimen_2/Bone_0/Hole_7/bone_030.lvm",734,966
"Specimen_2/Bone_0/Hole_7/bone_031.lvm",734,969
"Specimen_2/Bone_0/Hole_7/bone_032.lvm",734,982
"Specimen_2/Bone_0/Hole_7/bone_033.lvm",734,988
"Specimen_2/Bone_0/Hole_7/bone_034.lvm",734,990
"Specimen_2/Bone_0/Hole_7/bone_035.lvm",734,1002
"Specimen_2/Bone_0/Hole_7/bone_036.lvm",734,1006
"Specimen_2/Bone_0/Hole_7/bone_037.lvm",734,1020
"Specimen_2/Bone_0/Hole_8/bone_001.lvm",716,722
"Specimen_2/Bone_0/Hole_8/bone_002.lvm",716,727
"Specimen_2/Bone_0/Hole_8/bone_003.lvm",716,732
"Specimen_2/Bone_0/Hole_8/bone_004.lvm",716,738
"Specimen_2/Bone_0/Hole_8/bone_005.lvm",716,748
"Specimen_2/Bone_0/Hole_8/bone_006.lvm",716,752
"Specimen_2/Bone_0/Hole_8/bone_007.lvm",716,759
"Specimen_2/Bone_0/Hole_8/bone_008.lvm",716,763
"Specimen_2/Bone_0/Hole_8/bone_009.lvm",716,768
"Specimen_2/Bone_0/Hole_8/bone_010.lvm",716,776
"Specimen_2/Bone_0/Hole_8/bone_011.lvm",716,786
"Specimen_2/Bone_0/Hole_8/bone_012.lvm",716,792
"Specimen_2/Bone_0/Hole_8/bone_013.lvm",716,798
"Specimen_2/Bone_0/Hole_8/bone_014.lvm",716,806
"Specimen_2/Bone_0/Hole_8/bone_015.lvm",716,814
"Specimen_2/Bone_0/Hole_8/bone_016.lvm",716,822
"Specimen_2/Bone_0/Hole_8/bone_017.lvm",716,834
"Specimen_2/Bone_0/Hole_8/bone_018.lvm",716,841
"Specimen_2/Bone_0/Hole_8/bone_019.lvm",716,851
"Specimen_2/Bone_0/Hole_8/bone_020.lvm",716,860
"Specimen_2/Bone_0/Hole_8/bone_021.lvm",716,865
"Specimen_2/Bone_0/Hole_8/bone_022.lvm",716,876
"Specimen_2/Bone_0/Hole_8/bone_023.lvm",716,886
"Specimen_2/Bone_0/Hole_8/bone_024.lvm",716,892
"Specimen_2/Bone_0/Hole_8/bone_025.lvm",716,907
"Specimen_2/Bone_0/Hole_8/bone_026.lvm",716,911
"Specimen_2/Bone_0/Hole_8/bone_027.lvm",716,923
"Specimen_2/Bone_0/Hole_8/bone_028.lvm",716,934
"Specimen_2/Bone_0/Hole_8/bone_029.lvm",716,944
"Specimen_2/Bone_0/Hole_8/bone_030.lvm",716,945
"Specimen_2/Bone_0/Hole_8/bone_031.lvm",716,953
"Specimen_2/Bone_0/Hole_8/bone_032.lvm",716,961
"Specimen_2/Bone_0/Hole_8/bone_033.lvm",716,972
"Specimen_2/Bone_0/Hole_8/bone_034.lvm",716,978
"Specimen_2/Bone_0/Hole_8/bone_035.lvm",716,988
"Specimen_2/Bone_0/Hole_8/bone_036.lvm",716,989
"Specimen_2/Bone_0/Hole_8/bone_037.lvm",716,1004
"Specimen_2/Bone_0/Hole_8/bone_038.lvm",716,1009
"Specimen_2/Bone_1/Hole_1/bone_001.lvm",902,908
"Specimen_2/Bone_1/Hole_1/bone_002.lvm",902,918
"Specimen_2/Bone_1/Hole_1/bone_003.lvm",902,924
"Specimen_2/Bone_1/Hole_1/bone_004.lvm",902,937
"Specimen_2/Bone_1/Hole_1/bone_005.lvm",902,947
"Specimen_2/Bone_1/Hole_1/bone_006.lvm",902,960
"Specimen_2/Bone_1/Hole_1/bone_007.lvm",902,959
"Specimen_2/Bone_1/Hole_1/bone_008.lvm",902,970
"Specimen_2/Bone_1/Hole_1/bone_009.lvm",902,985
"Specimen_2/Bone_1/Hole_1/bone_010.lvm",902,989
"Specimen_2/Bone_1/Hole_1/bone_011.lvm",902,999
"Specimen_2/Bone_1/Hole_1/bone_012.lvm",902,1007
"Specimen_2/Bone_1/Hole_1/bone_013.lvm",902,1015
"Specimen_2/Bone_1/Hole_1/bone_014.lvm",902,1028
"Specimen_2/Bone_1/Hole_1/bone_015.lvm",902,1033
"Specimen_2/Bone_1/Hole_1/bone_016.lvm",902,1043
"Specimen_2/Bone_1/Hole_1/bone_017.lvm",902,1051
"Specimen_2/Bone_1/Hole_1/bone_018.lvm",902,1061
"Specimen_2/Bone_1/Hole_1/bone_019.lvm",902,1069
"Specimen_2/Bone_1/Hole_1/bone_020.lvm",902,1077
"Specimen_2/Bone_1/Hole_1/bone_021.lvm",902,1091
"Specimen_2/Bone_1/Hole_1/bone_022.lvm",902,1101
"Specimen_2/Bone_1/Hole_1/bone_023.lvm",902,1112
"Specimen_2/Bone_1/Hole_1/bone_024.lvm",902,1123
"Specimen_2/Bone_1/Hole_1/bone_025.lvm",902,1131
"Specimen_2/Bone_1/Hole_1/bone_026.lvm",902,1142
"Specimen_2/Bone_1/Hole_1/bone_027.lvm",902,1155
"Specimen_2/Bone_1/Hole_1/bone_028.lvm",902,1163
"Specimen_2/Bone_1/Hole_1/bone_029.lvm",902,1172
"Specimen_2/Bone_1/Hole_1/bone_030.lvm",902,1179
"Specimen_2/Bone_1/Hole_1/bone_031.lvm",902,1185
"Specimen_2/Bone_1/Hole_1/bone_032.lvm",902,1195
"Specimen_2/Bone_1/Hole_1/bone_033.lvm",902,1161
"Specimen_2/Bone_1/Hole_2/bone_001.lvm",915,919
"Specimen_2/Bone_1/Hole_2/bone_002.lvm",915,927
"Specimen_2/Bone_1/Hole_2/bone_003.lvm",915,937
"Specimen_2/Bone_1/Hole_2/bone_004.lvm",915,945
"Specimen_2/Bone_1/Hole_2/bone_005.lvm",915,957
"Specimen_2/Bone_1/Hole_2/bone_006.lvm",915,971
"Specimen_2/Bone_1/Hole_2/bone_007.lvm",915,982
"Specimen_2/Bone_1/Hole_2/bone_008.lvm",915,988
"Specimen_2/Bone_1/Hole_2/bone_009.lvm",915,999
"Specimen_2/Bone_1/Hole_2/bone_010.lvm",915,1005
"Specimen_2/Bone_1/Hole_2/bone_011.lvm",915,1017
"Specimen_2/Bone_1/Hole_2/bone_012.lvm",915,1026
"Specimen_2/Bone_1/Hole_2/bone_013.lvm",915,1032
"Specimen_2/Bone_1/Hole_2/bone_014.lvm",915,1042
"Specimen_2/Bone_1/Hole_2/bone_015.lvm",915,1055
"Specimen_2/Bone_1/Hole_2/bone_016.lvm",915,1064
"Specimen_2/Bone_1/Hole_2/bone_017.lvm",915,1076
"Specimen_2/Bone_1/Hole_2/bone_018.lvm",915,1080
"Specimen_2/Bone_1/Hole_2/bone_019.lvm",915,1088
"Specimen_2/Bone_1/Hole_2/bone_020.lvm",915,1101
"Specimen_2/Bone_1/Hole_2/bone_021.lvm",915,1109
"Specimen_2/Bone_1/Hole_2/bone_022.lvm",915,1120
"Specimen_2/Bone_1/Hole_2/bone_023.lvm",915,1131
"Specimen_2/Bone_1/Hole_2/bone_024.lvm",915,1134
"Specimen_2/Bone_1/Hole_2/bone_025.lvm",915,1149
"Specimen_2/Bone_1/Hole_2/bone_026.lvm",915,1158
"Specimen_2/Bone_1/Hole_2/bone_027.lvm",915,1163
"Specimen_2/Bone_1/Hole_2/bone_028.lvm",915,1171
"Specimen_2/Bone_1/Hole_2/bone_029.lvm",915,1177
"Specimen_2/Bone_1/Hole_2/bone_030.lvm",915,1184
"Specimen_2/Bone_1/Hole_2/bone_031.lvm",915,1190
"Specimen_2/Bone_1/Hole_2/bone_032.lvm",915,1199
"Specimen_2/Bone_1/Hole_2/bone_033.lvm",915,1212
"Specimen_2/Bone_1/Hole_2/bone_034.lvm",915,1215
"Specimen_2/Bone_1/Hole_2/bone_035.lvm",915,1225
"Specimen_2/Bone_1/Hole_3/bone_001.lvm",901,906
"Specimen_2/Bone_1/Hole_3/bone_002.lvm",901,911
"Specimen_2/Bone_1/Hole_3/bone_003.lvm",901,922
"Specimen_2/Bone_1/Hole_3/bone_004.lvm",901,934
"Specimen_2/Bone_1/Hole_3/bone_005.lvm",901,941
"Specimen_2/Bone_1/Hole_3/bone_006.lvm",901,954
"Specimen_2/Bone_1/Hole_3/bone_007.lvm",901,962
"Specimen_2/Bone_1/Hole_3/bone_008.lvm",901,972
"Specimen_2/Bone_1/Hole_3/bone_009.lvm",901,983
"Specimen_2/Bone_1/Hole_3/bone_010.lvm",901,991
"Specimen_2/Bone_1/Hole_3/bone_011.lvm",901,1000
"Specimen_2/Bone_1/Hole_3/bone_012.lvm",901,1010
"Specimen_2/Bone_1/Hole_3/bone_013.lvm",901,1018
"Specimen_2/Bone_1/Hole_3/bone_014.lvm",901,1033
"Specimen_2/Bone_1/Hole_3/bone_015.lvm",901,1044
"Specimen_2/Bone_1/Hole_3/bone_016.lvm",901,1053
"Specimen_2/Bone_1/Hole_3/bone_017.lvm",901,1063
"Specimen_2/Bone_1/Hole_3/bone_018.lvm",901,1067
"Specimen_2/Bone_1/Hole_3/bone_019.lvm",901,1075
"Specimen_2/Bone_1/Hole_3/bone_020.lvm",901,1093
"Specimen_2/Bone_1/Hole_3/bone_021.lvm",901,1099
"Specimen_2/Bone_1/Hole_3/bone_022.lvm",901,1107
"Specimen_2/Bone_1/Hole_3/bone_023.lvm",901,1119
"Specimen_2/Bone_1/Hole_3/bone_024.lvm",901,1124
"Specimen_2/Bone_1/Hole_3/bone_025.lvm",901,1139
"Specimen_2/Bone_1/Hole_3/bone_026.lvm",901,1152
"Specimen_2/Bone_1/Hole_3/bone_027.lvm",901,1157
"Specimen_2/Bone_1/Hole_3/bone_028.lvm",901,1159
"Specimen_2/Bone_1/Hole_3/bone_029.lvm",901,1171
"Specimen_2/Bone_1/Hole_3/bone_030.lvm",901,1182
"Specimen_2/Bone_1/Hole_3/bone_031.lvm",901,1188
"Specimen_2/Bone_1/Hole_3/bone_032.lvm",901,1196
"Specimen_2/Bone_1/Hole_3/bone_033.lvm",901,1207
"Specimen_2/Bone_1/Hole_3/bone_034.lvm",901,1211
"Specimen_2/Bone_1/Hole_5/bone_001.lvm",779,789
"Specimen_2/Bone_1/Hole_5/bone_002.lvm",779,795
"Specimen_2/Bone_1/Hole_5/bone_003.lvm",779,797
"Specimen_2/Bone_1/Hole_5/bone_004.lvm",779,803
"Specimen_2/Bone_1/Hole_5/bone_005.lvm",779,811
"Specimen_2/Bone_1/Hole_5/bone_006.lvm",779,819
"Specimen_2/Bone_1/Hole_5/bone_007.lvm",779,827
"Specimen_2/Bone_1/Hole_5/bone_008.lvm",779,835
"Specimen_2/Bone_1/Hole_5/bone_009.lvm",779,845
"Specimen_2/Bone_1/Hole_5/bone_010.lvm",779,851
"Specimen_2/Bone_1/Hole_5/bone_011.lvm",779,859
"Specimen_2/Bone_1/Hole_5/bone_012.lvm",779,867
"Specimen_2/Bone_1/Hole_5/bone_013.lvm",779,880
"Specimen_2/Bone_1/Hole_5/bone_014.lvm",779,884
"Specimen_2/Bone_1/Hole_5/bone_015.lvm",779,894
"Specimen_2/Bone_1/Hole_5/bone_016.lvm",779,910
"Specimen_2/Bone_1/Hole_5/bone_017.lvm",779,913
"Specimen_2/Bone_1/Hole_5/bone_018.lvm",779,927
"Specimen_2/Bone_1/Hole_5/bone_019.lvm",779,937
"Specimen_2/Bone_1/Hole_5/bone_020.lvm",779,945
"Specimen_2/Bone_1/Hole_5/bone_021.lvm",779,955
"Specimen_2/Bone_1/Hole_5/bone_022.lvm",779,967
"Specimen_2/Bone_1/Hole_5/bone_023.lvm",779,974
"Specimen_2/Bone_1/Hole_5/bone_024.lvm",779,983
"Specimen_2/Bone_1/Hole_5/bone_025.lvm",779,988
"Specimen_2/Bone_1/Hole_5/bone_026.lvm",779,1001
"Specimen_2/Bone_1/Hole_5/bone_027.lvm",779,1009
"Specimen_2/Bone_1/Hole_5/bone_028.lvm",779,1017
"Specimen_2/Bone_1/Hole_5/bone_029.lvm",779,1021
"Specimen_2/Bone_1/Hole_5/bone_030.lvm",779,1026
"Specimen_2/Bone_1/Hole_5/bone_031.lvm",779,1034
"Specimen_2/Bone_1/Hole_5/bone_032.lvm",779,1040
"Specimen_2/Bone_1/Hole_5/bone_033.lvm",779,1052
"Specimen_2/Bone_1/Hole_5/bone_034.lvm",779,1046
"Specimen_2/Bone_1/Hole_5/bone_035.lvm",779,1063
"Specimen_2/Bone_3/Hole_0/bone_001.lvm",947,954
"Specimen_2/Bone_3/Hole_0/bone_002.lvm",947,965
"Specimen_2/Bone_3/Hole_0/bone_003.lvm",947,978
"Specimen_2/Bone_3/Hole_0/bone_004.lvm",947,989
"Specimen_2/Bone_3/Hole_0/bone_005.lvm",947,1006
"Specimen_2/Bone_3/Hole_0/bone_006.lvm",947,1015
"Specimen_2/Bone_3/Hole_0/bone_007.lvm",947,1023
"Specimen_2/Bone_3/Hole_0/bone_008.lvm",947,1031
"Specimen_2/Bone_3/Hole_0/bone_009.lvm",947,1042
"Specimen_2/Bone_3/Hole_0/bone_010.lvm",947,1053
"Specimen_2/Bone_3/Hole_0/bone_011.lvm",947,1059
"Specimen_2/Bone_3/Hole_0/bone_012.lvm",947,1071
"Specimen_2/Bone_3/Hole_0/bone_013.lvm",947,1080
"Specimen_2/Bone_3/Hole_0/bone_014.lvm",947,1090
"Specimen_2/Bone_3/Hole_0/bone_015.lvm",947,1099
"Specimen_2/Bone_3/Hole_0/bone_016.lvm",947,1108
"Specimen_2/Bone_3/Hole_0/bone_017.lvm",947,1123
"Specimen_2/Bone_3/Hole_0/bone_018.lvm",947,1126
"Specimen_2/Bone_3/Hole_0/bone_019.lvm",947,1137
"Specimen_2/Bone_3/Hole_0/bone_020.lvm",947,1153
"Specimen_2/Bone_3/Hole_0/bone_021.lvm",947,1161
"Specimen_2/Bone_3/Hole_0/bone_022.lvm",947,1176
"Specimen_2/Bone_3/Hole_0/bone_023.lvm",947,1182
"Specimen_2/Bone_3/Hole_0/bone_024.lvm",947,1195
"Specimen_2/Bone_3/Hole_0/bone_025.lvm",947,1201
"Specimen_2/Bone_3/Hole_0/bone_026.lvm",947,1207
"Specimen_2/Bone_3/Hole_0/bone_027.lvm",947,1217
"Specimen_2/Bone_3/Hole_0/bone_028.lvm",947,1223
"Specimen_2/Bone_3/Hole_0/bone_029.lvm",947,1233
"Specimen_2/Bone_3/Hole_0/bone_030.lvm",947,1244
"Specimen_2/Bone_3/Hole_0/bone_031.lvm",947,1249
"Specimen_2/Bone_3/Hole_0/bone_032.lvm",947,1258
"Specimen_2/Bone_3/Hole_1/bone_001.lvm",894,903
"Specimen_2/Bone_3/Hole_1/bone_002.lvm",894,911
"Specimen_2/Bone_3/Hole_1/bone_003.lvm",894,921
"Specimen_2/Bone_3/Hole_1/bone_004.lvm",894,936
"Specimen_2/Bone_3/Hole_1/bone_005.lvm",894,945
"Specimen_2/Bone_3/Hole_1/bone_006.lvm",894,956
"Specimen_2/Bone_3/Hole_1/bone_007.lvm",894,966
"Specimen_2/Bone_3/Hole_1/bone_008.lvm",894,979
"Specimen_2/Bone_3/Hole_1/bone_009.lvm",894,988
"Specimen_2/Bone_3/Hole_1/bone_010.lvm",894,998
"Specimen_2/Bone_3/Hole_1/bone_011.lvm",894,1009
"Specimen_2/Bone_3/Hole_1/bone_012.lvm",894,1017
"Specimen_2/Bone_3/Hole_1/bone_013.lvm",894,1029
"Specimen_2/Bone_3/Hole_1/bone_014.lvm",894,1037
"Specimen_2/Bone_3/Hole_1/bone_015.lvm",894,1049
"Specimen_2/Bone_3/Hole_1/bone_016.lvm",894,1057
"Specimen_2/Bone_3/Hole_1/bone_017.lvm",894,1065
"Specimen_2/Bone_3/Hole_1/bone_018.lvm",894,1079
